occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_attr,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,protected,cx_int_no,formation,stratgroup,member,formation,stratgroup,member,stratscale,zone,localsection,localbed,localorder,regionalsection,regionalbed,regionalorder,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,occurrence_comments,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified,paleomodel,paleolng,paleolat,geoplate
1237911,occ,,I,46438,Anchisauripus tuberosus,species,67395,recombined as,Grallator tuberosus,,species,67394,Hettangian,,201.3,199.3,53064,-72.670998,41.660789,US,Connecticut,Hartford,based on nearby landmark,6,outcrop,"at a roadcut during construction of I-91 in Rocky Hill, E of intersection of Rtes. 3 and 160.",,134,East Berlin,Meriden,,East Berlin,Meriden,,group of beds,,,,,,,,orig. described as Triassic; 2-3 strata with tracks in a narrow interval,"""a somewhat micaceous reddish-brown sandstone occasionally interbedded with thin layers of shale."" ",sandstone,"micaceous,brown,red",,,Y,"""shale""",,,,,"""a somewhat micaceous reddish-brown sandstone occasionally interbedded with thin layers of shale."" ",sandstone,"micaceous,brown,red",,,Y,"""shale""",,,,,terrestrial indet.,,channel-top swale or oxbow pond in poorly drained floodplain/delta; overlain by lacustrine facies,,14,14,0,M. Carrano,M. Carrano,,2014-10-10 13:40:32,2014-10-10 13:40:32,gp_mid,-9.47,19.57,101
1237912,occ,,IF,46438,Anchisauripus sillimani,species,67393,recombined as,Eubrontes sillimani,,species,67392,Hettangian,,201.3,199.3,53064,-72.670998,41.660789,US,Connecticut,Hartford,based on nearby landmark,6,outcrop,"at a roadcut during construction of I-91 in Rocky Hill, E of intersection of Rtes. 3 and 160.",,134,East Berlin,Meriden,,East Berlin,Meriden,,group of beds,,,,,,,,orig. described as Triassic; 2-3 strata with tracks in a narrow interval,"""a somewhat micaceous reddish-brown sandstone occasionally interbedded with thin layers of shale."" ",sandstone,"micaceous,brown,red",,,Y,"""shale""",,,,,"""a somewhat micaceous reddish-brown sandstone occasionally interbedded with thin layers of shale."" ",sandstone,"micaceous,brown,red",,,Y,"""shale""",,,,,terrestrial indet.,,channel-top swale or oxbow pond in poorly drained floodplain/delta; overlain by lacustrine facies,,14,14,0,M. Carrano,M. Carrano,,2014-10-10 13:40:32,2014-10-10 13:40:32,gp_mid,-9.47,19.57,101
1237913,occ,,I,46438,Otouphepus magnificus,species,67400,subjective synonym of,Grallator tuberosus,,species,67394,Hettangian,,201.3,199.3,53064,-72.670998,41.660789,US,Connecticut,Hartford,based on nearby landmark,6,outcrop,"at a roadcut during construction of I-91 in Rocky Hill, E of intersection of Rtes. 3 and 160.",,134,East Berlin,Meriden,,East Berlin,Meriden,,group of beds,,,,,,,,orig. described as Triassic; 2-3 strata with tracks in a narrow interval,"""a somewhat micaceous reddish-brown sandstone occasionally interbedded with thin layers of shale."" ",sandstone,"micaceous,brown,red",,,Y,"""shale""",,,,,"""a somewhat micaceous reddish-brown sandstone occasionally interbedded with thin layers of shale."" ",sandstone,"micaceous,brown,red",,,Y,"""shale""",,,,,terrestrial indet.,,channel-top swale or oxbow pond in poorly drained floodplain/delta; overlain by lacustrine facies,,14,14,0,M. Carrano,M. Carrano,,2014-10-10 13:40:32,2014-10-10 13:40:32,gp_mid,-9.47,19.57,101
1237914,occ,,I,46438,Anchisauripus parallelus,species,67399,subjective synonym of,Grallator cursorius,,species,64080,Hettangian,,201.3,199.3,53064,-72.670998,41.660789,US,Connecticut,Hartford,based on nearby landmark,6,outcrop,"at a roadcut during construction of I-91 in Rocky Hill, E of intersection of Rtes. 3 and 160.",,134,East Berlin,Meriden,,East Berlin,Meriden,,group of beds,,,,,,,,orig. described as Triassic; 2-3 strata with tracks in a narrow interval,"""a somewhat micaceous reddish-brown sandstone occasionally interbedded with thin layers of shale."" ",sandstone,"micaceous,brown,red",,,Y,"""shale""",,,,,"""a somewhat micaceous reddish-brown sandstone occasionally interbedded with thin layers of shale."" ",sandstone,"micaceous,brown,red",,,Y,"""shale""",,,,,terrestrial indet.,,channel-top swale or oxbow pond in poorly drained floodplain/delta; overlain by lacustrine facies,,14,14,0,M. Carrano,M. Carrano,,2014-10-10 13:40:32,2014-10-10 13:40:32,gp_mid,-9.47,19.57,101
1237915,occ,,,46440,Dinosauria indet.,unranked clade,52775,,Dinosauria,,unranked clade,52775,Hettangian,,201.3,199.3,53064,-72.606491,42.272488,US,Massachusetts,Hampshire,based on nearby landmark,6,outcrop,"roadcut for I-91 ""not far"" from the Holyoke Country Club, at the outlet of a small reservoir, ca. 1 mi. from ""the famous locality near the Connecticut River off Route 5"" (which prob. = Ashael Lyman's site).",,134,East Berlin,Meriden,,East Berlin,Meriden,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,tracks,14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-10-10 13:48:16,2014-10-10 13:48:20,gp_mid,-9.56,20.18,101
1244127,occ,,,163944,n. gen. Huangshanlong n. sp. anhuiensis,species,309609,,Huangshanlong anhuiensis,,species,309609,Middle Jurassic,,174.1,163.5,53528,118.333336,29.716667,CN,Anhui,Huangshan,estimated from map,minutes,small collection,"Shexian, near Tunxi, Huangshan, Anhui Province",,42,Hongqin,,,Hongqin,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,"AGB5818 - holotype (right humerus, radius and ulna) [Anhui Paleontological Museum]",435,435,0,P. Mannion,P. Mannion,,2014-11-20 4:17:03,2014-11-20 4:17:03,gp_mid,135.36,35.6,611
1245143,occ,,,164175,Dinosauria indet.,unranked clade,52775,,Dinosauria,,unranked clade,52775,Late Jurassic,,163.5,145,53563,-5.134167,43.480556,ES,Asturias,,based on nearby landmark,seconds,small collection,"unspecified location near Ribadesella, but almost certainly from along the coast cliffs between there and Gijón",,41,,,,,,,bed,,,,,,,,"originally an unspecified stratum in the ""Liassic"" or ""Wealden facies""  but beds here are Late Jurassic",,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,"humeral head of ""a gigantic dinosaur""",14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-11-24 16:06:34,2014-11-24 16:06:38,gp_mid,13.59,26.8,304
1246309,occ,,,164377,Stegosauridae indet.,family,38803,,Stegosauridae,,family,38803,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",MO-CHA-39,14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-12-01 15:46:13,2014-12-01 15:57:03,gp_mid,14.69,27.97,305
1246310,occ,,,164377,Iguanodontidae indet.,family,38744,,Iguanodontidae,,family,38744,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",MO-CHA-40,14,14,0,M. Carrano,M. Carrano,,2014-12-01 15:46:13,2014-12-01 15:46:13,gp_mid,14.69,27.97,305
1246311,occ,,,164377,Spinosauridae indet.,family,38595,,Spinosauridae,,family,38595,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",MO-CHA-41,14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-12-01 15:48:02,2014-12-01 15:57:03,gp_mid,14.69,27.97,305
1246312,occ,,,164377,Megalosauridae ? indet.,unranked clade,358782,,Megalosauridae,,unranked clade,358782,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",MO-CHA-42,14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-12-01 15:48:02,2022-02-18 14:49:42,gp_mid,14.69,27.97,305
1246313,occ,,,164377,Allosauroidea ? indet.,superfamily,64112,,Allosauroidea,,superfamily,64112,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",,14,14,0,M. Carrano,M. Carrano,,2014-12-01 15:48:02,2014-12-01 15:48:02,gp_mid,14.69,27.97,305
1246314,occ,,,164377,Dromaeosauridae indet.,family,38561,,Dromaeosauridae,,family,38561,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",MO-CHA-43,14,14,0,M. Carrano,M. Carrano,,2014-12-01 15:48:02,2014-12-01 15:48:02,gp_mid,14.69,27.97,305
1246315,occ,,,164377,Troodontidae ? indet.,family,54468,,Troodontidae,,family,54468,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",MO-CHA-44,14,14,0,M. Carrano,M. Carrano,,2014-12-01 15:48:02,2014-12-01 15:48:02,gp_mid,14.69,27.97,305
1246316,occ,,,164377,Sauropoda ? indet.,unranked clade,95571,,Sauropoda,,unranked clade,38653,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",tooth fragment,14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-12-01 15:48:02,2014-12-01 15:57:03,gp_mid,14.69,27.97,305
1246332,occ,,F,164377,Megaloolithidae indet.,unranked clade,65555,,Megaloolithidae,,unranked clade,65555,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",,14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-12-01 15:53:01,2014-12-01 15:53:10,gp_mid,14.69,27.97,305
1246336,occ,,,164377,Theropoda ? indet.,unranked clade,91970,,Theropoda,,unranked clade,38513,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",small posterior caudal vertebrae,14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-12-01 15:57:03,2014-12-01 15:57:19,gp_mid,14.69,27.97,305
1246337,occ,,,164377,Ornithopoda ? indet.,unranked clade,147918,,Ornithopoda,,unranked clade,38713,Early Tithonian,,150.8,145,53638,-1.410238,46.046669,FR,Poitou-Charentes,Île d'Oléron,based on nearby landmark,6,outcrop,"from the shore. N of the Chassiron lighthouse, at the NW point of the Île d'Oléron (Pointe de Chassiron)",,124,,,2,,,2,group of beds,Gravesia gigas,,,,,,,"beds 1001 to 1005 are grouped together, as the fossils are not separated in the published literature","""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,"""blue clays and marls""; ""black to blue clays and marls""",claystone,"black,blue",,,Y,marl,"black,blue",,,,estuary/bay,,"""shallow-water embayment and tidal facies""",isolated platycoelous vertebral centra,14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-12-01 15:57:03,2014-12-01 15:57:19,gp_mid,14.69,27.97,305
1247662,occ,,,163141,Megalosaurus sp.,genus,38583,,Megalosaurus,,genus,38583,Kimmeridgian,,157.3,152.1,53788,14.81222,54.014999,PL,Zachodniopomorskie,,based on nearby landmark,3,local area,"from Fritzow, near/in Cammin - now Wrzosowo, Poland, near Kamien (not Cammin in present-day eastern Germany - because this material went to the museum in Stettin, now Szczecin)",,125,,,,,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,marine indet.,,,tooth,14,14,0,M. Carrano,M. Carrano,,2014-12-08 13:03:20,2014-12-08 13:03:20,gp_mid,25.86,37.9,302
1247665,occ,,,47421,n. gen. Bothriospondylus n. sp. suffossus,species,66826,nomen dubium,Neosauropoda,,unranked clade,57439,Late Kimmeridgian,,155.7,150.8,14124,-1.795,51.551666,UK,England,Wiltshire,based on nearby landmark,seconds,outcrop,"brick pit of Swindon Brick and Tile Co., foot of Old Swindon Hill, W end of Swindon Hills, adjoining the Wilts and Berks Canal. Approx. NGR SU 142 838. Swindon, Wiltshire, England",,41,Kimmeridge Clay,,Lower,Kimmeridge Clay,,Lower,group of beds,,,,,,,,"exact horizon unknown, but believed to be Aulacostephanus pseduomutabilis and/or Rasenia mutabilis Zones (now = Aulacostephanus eudoxus and Aulacostephanus mutabilis Zones)",bones in septarian nodules in the clay,claystone,concretionary,lithified,,Y,,,,,,bones in septarian nodules in the clay,claystone,concretionary,lithified,,Y,,,,,,marine indet.,,,"BMNH 44592-5, 44589-91",14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-12-08 14:05:40,2014-12-08 14:07:58,gp_mid,13.65,33.42,315
1248398,occ,,,164787,Haplocanthosaurus sp.,genus,38658,,Haplocanthosaurus,,genus,38658,Kimmeridgian,,157.3,152.1,53857,-106.933334,39.200001,US,Colorado,Pitkin,estimated from map,minutes,small collection,"The town of Snowmass is approximately 1.6 km north of the quarry, downstream on Snowmass Creek. To the south is the Elk Range.",FED,125,Morrison,,,Morrison,,,bed,,,,,,,,"In the lower Morrison Formation, approximately 24.5 m above the base of the Morrison Formation. Locally, the Morrison is approximately 90 m thick. This stratigraphic level, approximately 27% of the way up into the local Morrison section, is approximately equivalent to the middle Salt Wash Member of the Colorado Plateau",gray-green indurated mudstone and light gray siltstone,mudstone,"gray,green",,,Y,siltstone,gray,,,Y,gray-green indurated mudstone and light gray siltstone,mudstone,"gray,green",,,Y,siltstone,gray,,,Y,fluvial indet.,,,"MWC 8028 (fragmentary partial skeleton consisting of four dorsal centra, five partial ribs, the sacrum, five caudal vertebrae, three chevrons, five partial neural spines and many fragments)",435,435,0,P. Mannion,P. Mannion,,2014-12-16 10:33:19,2014-12-16 10:33:19,gp_mid,-40.56,26.34,101
1248847,occ,,,39370,Allosaurus fragilis,species,52962,,Allosaurus fragilis,,species,52962,Kimmeridgian,Tithonian,157.3,145,53863,-106.1073,41.8825,US,Wyoming,Carbon,stated in text,4,small collection,"NW 1/4 of sec. 18, T22N, R77W, Como Bluff",FED,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,bed,,,,,,,,upper middle part of formation,,claystone,gray,,"silty,carbonaceous",Y,,,,,,,claystone,gray,,"silty,carbonaceous",Y,,,,,,wet floodplain,,poorly drained floodplain,"YPM VP 058258 right femur and proximal left tibia, YPM VP 058259 dorsal vertebra, YPM VP 058260 right lacrimal, right angular, left radius, and distal end of left fibula, YPM VP 058261 left ulna, YPM VP 058273 distal caudal vertebra, YPM VP 058275 distal end of right metatarsal M-III, YPM VP 058276 manual phalanx III-1, YPM VP 058277 ungual phalanx II-1",435,527,0,P. Mannion,J. Tennant,,2014-12-18 7:04:43,2014-12-18 7:04:43,gp_mid,-40.53,28.58,101
1248848,occ,,,39370,n. gen. Fosterovenator n. sp. churei,species,311427,,Fosterovenator churei,,species,311427,Kimmeridgian,Tithonian,157.3,145,53863,-106.1073,41.8825,US,Wyoming,Carbon,stated in text,4,small collection,"NW 1/4 of sec. 18, T22N, R77W, Como Bluff",FED,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,bed,,,,,,,,upper middle part of formation,,claystone,gray,,"silty,carbonaceous",Y,,,,,,,claystone,gray,,"silty,carbonaceous",Y,,,,,,wet floodplain,,poorly drained floodplain,"YPM VP 058267A, B, C, a nearly complete right tibia with co-ossified astragalus. Paratype: YPM VP 058267D, complete right fibula of a much larger individual.",435,527,0,P. Mannion,J. Tennant,,2014-12-18 7:04:43,2014-12-18 7:04:43,gp_mid,-40.53,28.58,101
